ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-24 17:31:50:774
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z
351.7,11111100,1,0,0,114,0,0,0,99.81,166.66,166.3,81.1,37.67,37.13,31.08,32.07,-32.25,-49.81,132,43,226,143,0,0,92.82,175.09,182.58,97.51,4.64,5,115.28,203.19,183.59,98.5,4.22,6.27,471.38,476.41,0,0,3.03,94.599,-26.438,15.765,-3.84,-3.55,-2.73,2.82,0.9,1.04,0.962,0.949,-0.232,-0.283,0.145,0.142
351.744,11111100,7,0,0,122,0,0,0,100.12,166.66,165.41,81.1,37.19,37.13,33.01,32.07,-20.51,-49.81,131,43,225,143,0,0,92.82,175.09,182.58,97.51,4.64,5,115.23,203.19,183.58,98.5,4.45,6.27,474.39,476.66,0,0,3.061,93.723,-26.045,15.04,-3.84,-3.55,-2.72,2.82,0.9,1.04,0.963,0.95,-0.23,-0.282,0.14,0.137
351.789,11111100,7,0,0,130,0,0,0,99.88,166.66,165.82,81.1,37.47,37.13,31.85,32.07,-17.47,-49.81,131,43,225,143,0,0,92.5,175.09,182.5,97.51,4.36,5,115.01,203.19,183.5,98.5,4.17,6.27,477.32,476.52,0,0,3.083,92.919,-25.865,15.266,-3.84,-3.55,-2.72,2.82,0.9,1.04,0.963,0.949,-0.23,-0.282,0.143,0.14
351.811,11111100,3,0,0,134,0,0,0,99.88,166.42,165.82,80.73,37.47,37.69,31.85,31.46,-17.47,-52.07,131,42,225,143,0,0,92.5,175,182.5,97.5,4.36,5.63,115.01,203.11,183.5,98.48,4.17,6.65,480.15,477.31,0,0,3.118,91.759,-25.788,14.879,-3.84,-3.55,-2.72,2.82,0.9,1.04,0.962,0.949,-0.232,-0.285,0.141,0.138
351.822,11111100,1,0,0,136,0,0,0,99.88,166.39,165.82,80.65,37.47,38.02,31.85,31.23,-17.47,-52.66,131,43,225,143,0,0,92.5,175.09,182.5,97.41,4.36,5.79,115.01,203.1,183.5,98.34,4.17,6.72,482.44,476.94,0,0,3.156,90.606,-25.522,14.704,-3.84,-3.55,-2.72,2.82,0.9,1.04,0.962,0.948,-0.232,-0.286,0.141,0.138
351.861,11111100,6,0,0,143,0,0,0,99.88,166.43,165.82,80.99,37.47,37.02,31.85,32.22,-17.47,-53.39,131,42,225,143,0,0,92.5,175.09,182.5,97.41,4.36,5.79,115.01,203.16,183.5,98.34,4.17,6.96,484.19,475.57,0,0,3.193,89.461,-25.223,14.811,-3.84,-3.55,-2.72,2.82,0.9,1.04,0.962,0.948,-0.232,-0.286,0.143,0.14
351.933,11111100,12,0,0,156,0,0,0,99.48,166.26,165.28,80.57,36.78,37.2,31.84,31.8,-17.5,-51.8,132,42,226,143,0,0,92.5,175,182.5,97.31,4.36,5.77,115,203.25,183.5,98.31,4.21,6.82,483.7,474.54,0,0,3.216,88.7,-25.257,14.009,-3.84,-3.55,-2.72,2.82,0.9,1.04,0.963,0.948,-0.234,-0.289,0.136,0.133
351.95,11111100,2,0,0,159,0,0,0,99.58,166.35,165.72,81.3,36.66,35.9,33.61,33.12,-16.66,-52.13,127,43,224,143,0,0,92.5,175.09,182.5,97.41,4.36,5.79,115.19,203.25,183.58,98.31,4.61,6.82,483.06,475.47,0,0,3.25,87.597,-24.949,14.748,-3.83,-3.55,-2.72,2.82,0.9,1.04,0.961,0.947,-0.234,-0.288,0.146,0.142
351.961,11111100,1,0,0,161,0,0,0,99.58,166.36,165.72,80.46,36.66,37.39,33.61,31.21,-16.66,-52.2,127,43,224,143,0,0,92.5,175,182.5,97.31,4.36,5.77,115.19,203.29,183.58,98.31,4.61,6.94,482.46,475.12,0,0,3.284,86.733,-24.704,13.993,-3.83,-3.55,-2.72,2.82,0.9,1.04,0.962,0.948,-0.234,-0.289,0.139,0.136
351.983,11111100,3,0,0,165,0,0,0,103.34,170.31,165.73,79.37,36.98,37.88,33.15,31.73,-16.71,-51.63,129,42,228,142,0,0,94.46,176.95,182.9,96.8,3.61,5.61,117,204.9,183.5,97.61,4.21,6.28,485.66,474.48,0,0,3.351,86.332,-21.283,13.526,-3.83,-3.55,-2.72,2.82,0.9,1.04,0.97,0.957,-0.2,-0.257,0.136,0.133
352.028,11111100,7,0,0,173,0,0,0,105.23,170.31,165.98,79.37,36.4,37.88,33.86,31.73,-17.99,-51.63,129,42,228,142,0,0,95.38,176.95,183,96.8,4.08,5.61,117.99,204.9,183.5,97.61,4.16,6.28,489.56,474.68,0,0,3.437,84.204,-20.179,13.813,-3.83,-3.55,-2.72,2.82,0.9,1.04,0.971,0.958,-0.193,-0.251,0.142,0.139
352.072,11111100,7,0,0,1,0,0,0,105.29,170.31,165.98,79.37,36.36,37.88,33.78,31.73,-12.7,-51.63,129,42,228,142,0,0,95.18,176.95,182.58,96.8,4.63,5.61,117.99,204.9,183.5,97.61,4.16,6.28,493.52,474.72,0,0,3.518,82.174,-19.659,13.631,-3.83,-3.55,-2.72,2.82,0.9,1.04,0.971,0.958,-0.191,-0.251,0.144,0.141
352.122,11111100,8,0,0,10,0,0,0,105.21,171.82,165.69,78.76,36.57,37.37,33.9,31.9,-16.22,-49.53,129,41,227,142,0,0,95.34,177.77,182.9,96.39,4.17,5.32,117.99,205.73,183.5,97.13,4.16,7.07,498.49,474.63,0,0,3.554,81.651,-18.867,12.832,-3.83,-3.55,-2.72,2.82,0.9,1.04,0.974,0.961,-0.184,-0.244,0.136,0.133
352.139,11111100,2,0,0,13,0,0,0,105.19,171.82,165.81,78.76,36.44,37.37,33.91,31.9,-8.22,-49.53,129,41,227,142,0,0,95.34,177.77,182.9,96.39,4.17,5.32,117.99,205.73,183.5,97.13,4.16,7.07,503.48,473.48,0,0,3.574,81.125,-18.744,12.863,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.973,0.96,-0.184,-0.244,0.137,0.134
352.144,11111100,0,0,0,14,0,0,0,105.14,171.82,165.77,78.76,36.62,37.37,33.23,31.9,-7.58,-49.53,129,41,226,142,0,0,95.2,177.77,182.78,96.39,4.16,5.32,117.99,205.73,183.5,97.13,4.16,7.07,508.45,473.14,0,0,3.592,80.694,-18.658,12.787,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.973,0.96,-0.184,-0.245,0.137,0.134
352.183,11111100,6,0,0,21,0,0,0,105.16,171.82,165.97,78.76,36.14,37.37,34.05,31.9,-11.5,-49.53,129,41,227,142,0,0,95.2,177.77,182.78,96.39,4.16,5.32,117.99,205.73,183.5,97.13,4.16,7.07,509.88,473.6,0,0,3.611,80.218,-18.541,12.881,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.973,0.96,-0.183,-0.245,0.139,0.136
352.206,11111100,3,0,0,25,0,0,0,104.99,171.92,165.81,79,36.23,37.57,34.07,31.58,-10.83,-49.35,129,41,227,142,0,0,95.2,177.87,182.78,96.5,4.16,5.21,117.99,205.58,183.5,97.18,4.16,6.68,510.61,473.12,0,0,3.62,79.99,-18.533,12.795,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.973,0.96,-0.184,-0.245,0.138,0.135
352.217,11111100,1,0,0,27,0,0,0,104.99,171.92,165.93,79,36.27,37.57,33.68,31.58,-10.65,-49.35,129,41,228,142,0,0,95.2,177.87,182.78,96.5,4.16,5.21,117.99,205.58,183.5,97.18,4.16,6.68,511.31,472.54,0,0,3.63,79.76,-18.482,12.841,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.973,0.96,-0.183,-0.245,0.139,0.136
352.222,11111100,0,0,0,28,0,0,0,105.23,171.92,166.06,79,36.19,37.57,34.06,31.58,-7.26,-49.35,129,41,229,142,0,0,95.34,177.87,182.9,96.5,4.17,5.21,117.99,205.58,183.5,97.18,4.16,6.68,511.33,473.17,0,0,3.651,79.293,-18.304,12.881,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.973,0.96,-0.182,-0.245,0.14,0.137
352.261,11111100,6,0,0,35,0,0,0,105.23,175.52,166.06,77.69,36.19,37.88,34.06,32,-7.26,-47.4,129,41,229,141,0,0,95.34,179.5,182.9,95.77,4.17,5.23,117.99,207.03,183.5,96.66,4.16,6.49,513.3,471.92,0,0,3.47,84.354,-17.697,12.482,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.978,0.966,-0.166,-0.225,0.128,0.126
352.267,11111100,0,0,0,36,0,0,0,105.23,175.47,166.06,77.8,36.19,38.01,34.06,32.22,-7.26,-46.57,129,41,229,141,0,0,95.34,179.5,182.9,95.77,4.17,5.23,117.99,207,183.5,96.59,4.16,6.52,515.22,470.82,0,0,3.305,88.699,-18.674,13.227,-3.83,-3.55,-2.72,2.81,0.91,1.04,0.977,0.966,-0.168,-0.225,0.13,0.128
352.344,11111100,13,0,0,50,0,0,0,108.4,175.61,165.88,77.59,37.22,37.88,33.58,32.08,-5.51,-48.04,129,41,227,141,0,0,97,179.5,183,95.77,4.41,5.23,119.72,207,183.59,96.5,4.22,6.67,518.29,469.95,0,0,3.338,88.019,-17.426,13.481,-3.83,-3.56,-2.72,2.81,0.91,1.04,0.979,0.968,-0.157,-0.214,0.134,0.132
352.389,11111100,7,0,0,58,0,0,0,108.4,176.17,165.88,76.58,37.22,40.42,33.58,32.02,-5.51,-45.24,129,41,227,141,0,0,97,179.63,183,95.72,4.41,5.48,119.72,206.97,183.59,96.34,4.22,6.49,521.66,468.03,0,0,3.339,88.171,-17.226,12.668,-3.83,-3.56,-2.72,2.81,0.91,1.04,0.98,0.97,-0.155,-0.212,0.125,0.123
352.406,11111100,2,0,0,61,0,0,0,108.51,175.61,166,77.5,36.63,37.94,33.96,32.15,-7.98,-44.36,129,41,228,141,0,0,96.94,179.5,182.9,95.77,4.58,5.23,119.5,206.97,183.7,96.34,3.93,6.49,524.74,467.27,0,0,3.365,87.189,-17.313,13.476,-3.83,-3.57,-2.72,2.81,0.91,1.03,0.978,0.968,-0.157,-0.215,0.135,0.133
352.444,11111100,6,0,0,68,0,0,0,108.51,175.45,166,77.54,36.63,37.85,33.96,32.05,-7.98,-44.38,129,41,228,108,0,0,96.94,179.5,182.9,95.77,4.58,5.23,119.5,206.97,183.7,96.34,3.93,6.49,527.6,466.44,0,0,3.406,86.062,-17.207,13.373,-3.83,-3.57,-2.72,2.81,0.91,1.03,0.978,0.967,-0.158,-0.216,0.136,0.133
352.483,11111100,6,0,0,75,0,0,0,109.98,175.47,166.33,77.58,36.32,37.8,33.25,31.95,-10.62,-44.68,129,41,228,104,0,0,98,179.63,183,95.72,4.41,5.48,120.31,206.97,183.79,96.34,3.81,6.49,529.01,468.09,0,0,3.495,83.798,-16.303,13.575,-3.83,-3.57,-2.72,2.81,0.91,1.03,0.978,0.967,-0.152,-0.212,0.141,0.139
352.494,11111100,1,0,0,77,0,0,0,111.94,175.55,166.65,77.37,36.81,38.02,33.25,31.91,-11.26,-44.91,129,41,229,141,0,0,98.84,179.63,183.23,95.72,4.31,5.48,121.5,206.97,184,96.34,3.45,6.49,531.24,470.11,0,0,3.63,80.709,-15.055,13.416,-3.83,-3.57,-2.72,2.81,0.91,1.03,0.979,0.968,-0.143,-0.205,0.145,0.142
352.506,11111100,1,0,0,79,0,0,0,112.86,175.55,166.76,77.37,36.64,38.02,33.34,31.91,-13.1,-44.91,129,41,226,141,0,0,99.42,179.63,183.22,95.72,4.34,5.48,121.66,206.97,183.9,96.34,4.17,6.49,532.64,472.07,0,0,3.775,77.52,-14.176,13.166,-3.83,-3.57,-2.72,2.81,0.91,1.03,0.979,0.968,-0.138,-0.203,0.148,0.145
352.544,11111100,6,0,0,86,0,0,0,112.86,180.35,166.76,75.73,36.64,38.35,33.34,32.09,-13.1,-44.44,129,40,226,140,0,0,99.42,181.61,183.22,94.86,4.34,5.59,121.66,208.91,183.9,95.77,4.17,6.24,536.34,472.8,0,0,3.78,78.163,-12.151,11.717,-3.83,-3.57,-2.72,2.81,0.91,1.03,0.985,0.976,-0.113,-0.179,0.13,0.128
352.583,11111100,6,0,0,93,0,0,0,112.82,180.35,166.27,75.73,36.48,38.35,33.98,32.09,-18.61,-44.44,129,40,228,140,0,0,99.26,181.61,183.12,94.86,4.26,5.59,121.95,208.91,183.73,95.77,3.9,6.24,540.32,471.85,0,0,3.746,78.921,-12.287,11.56,-3.83,-3.57,-2.72,2.81,0.9,1.03,0.985,0.976,-0.114,-0.179,0.127,0.125
352.622,11111100,6,0,0,100,0,0,0,112.89,180.35,166.52,75.73,36.74,38.35,33.64,32.09,-22.84,-44.44,129,40,227,140,0,0,99.42,181.61,183.22,94.86,4.34,5.59,121.95,208.91,183.73,95.77,3.9,6.24,544.43,471,0,0,3.72,79.503,-12.366,11.783,-3.83,-3.57,-2.72,2.81,0.9,1.03,0.985,0.976,-0.114,-0.178,0.129,0.126
352.661,11111100,6,0,0,107,0,0,0,113.08,180.08,166.75,75.75,36.37,37.48,33.7,32.28,-25.58,-41.59,129,40,225,141,0,0,99.37,181.61,183.11,94.86,4.75,5.59,121.95,208.91,183.73,95.77,3.9,6.24,547.95,469.86,0,0,3.719,79.454,-12.443,12.104,-3.83,-3.58,-2.72,2.8,0.9,1.03,0.985,0.975,-0.115,-0.179,0.132,0.13
352.667,11111100,0,0,0,108,0,0,0,112.96,180.08,166.37,75.75,36.83,37.48,33.95,32.28,-27.08,-41.59,129,40,227,141,0,0,99.37,181.61,183.11,94.86,4.75,5.59,121.95,208.91,183.73,95.77,3.9,6.24,550.69,467.79,0,0,3.713,79.633,-12.506,11.834,-3.83,-3.58,-2.72,2.8,0.9,1.03,0.985,0.976,-0.115,-0.18,0.129,0.127
352.706,11111100,6,0,0,115,0,0,0,112.86,180.25,166.18,75.82,36.44,37.8,35.59,32.03,-28.52,-40.83,129,39,229,141,0,0,99.26,181.63,183.12,94.72,4.26,5.48,121.88,208.91,183.89,95.43,4.19,6.37,553.12,465.21,0,0,3.694,80.067,-12.544,11.845,-3.83,-3.58,-2.72,2.8,0.9,1.03,0.985,0.976,-0.115,-0.179,0.128,0.126
352.744,11111100,6,0,0,122,0,0,0,113.1,180.19,166.37,75.82,36.34,37.67,33.13,31.87,-26.14,-39.4,129,39,225,140,0,0,99.37,181.76,183.11,94.81,4.75,5.75,121.95,209,183.73,95.5,3.9,6.4,553.04,465.28,0,0,3.694,80.036,-12.507,12.043,-3.83,-3.58,-2.72,2.8,0.9,1.03,0.985,0.975,-0.115,-0.179,0.131,0.129
352.772,11111100,4,0,0,127,0,0,0,117.01,180.17,167.07,75.6,36.7,37.72,33.47,31.92,-25.47,-40.52,130,39,228,141,0,0,101.45,181.76,183.66,94.81,3.96,5.75,124,208.97,184.5,95.43,4.21,6.38,554.46,466.88,0,0,3.827,77.283,-10.849,12.37,-3.83,-3.58,-2.72,2.8,0.9,1.03,0.985,0.977,-0.099,-0.165,0.139,0.137
352.778,11111100,0,0,0,128,0,0,0,117.01,184.41,167.07,74.89,36.7,37.58,33.47,32.33,-25.47,-37.33,130,43,228,139,0,0,101.45,183.77,183.66,94.39,3.96,5.32,124,210.86,184.5,94.78,4.21,6.45,557.96,466.85,0,0,3.813,78.038,-9.192,11.548,-3.83,-3.58,-2.72,2.8,0.9,1.03,0.989,0.981,-0.078,-0.144,0.129,0.127
352.783,11111100,0,0,0,129,0,0,0,117.01,184.31,167.07,74.46,36.7,37.52,33.47,32.23,-25.47,-35.35,130,38,228,141,0,0,101.45,183.77,183.66,94.39,3.96,5.32,124,210.77,184.5,94.78,4.21,6.3,561.5,465.99,0,0,3.785,78.645,-9.315,11.407,-3.83,-3.58,-2.72,2.8,0.9,1.03,0.989,0.982,-0.079,-0.145,0.126,0.124
352.822,11111100,6,0,0,136,0,0,0,117.01,184.44,167.07,74.81,36.7,37.69,33.47,32.22,-25.47,-32.5,130,42,228,139,0,0,101.45,183.87,183.66,94.4,3.96,5.64,124,210.86,184.5,94.78,4.21,6.45,565.12,465.84,0,0,3.757,79.23,-9.35,11.674,-3.83,-3.59,-2.72,2.8,0.9,1.02,0.989,0.981,-0.079,-0.144,0.128,0.126
352.828,11111100,0,0,0,137,0,0,0,117.01,184.41,167.07,74.8,36.7,37.72,33.47,32.02,-25.47,-31.68,130,42,228,139,0,0,101.45,183.77,183.66,94.39,3.96,5.32,124,210.86,184.5,94.78,4.21,6.45,568.68,465.77,0,0,3.735,79.698,-9.427,11.742,-3.83,-3.59,-2.72,2.8,0.9,1.02,0.989,0.981,-0.079,-0.144,0.128,0.126
352.883,11111100,9,0,0,147,0,0,0,117.01,184.08,167.07,74.59,36.7,38.41,33.47,30.72,-25.47,-29.02,130,33,228,140,0,0,101.45,183.77,183.66,94.39,3.96,5.32,124,210.86,184.5,94.78,4.21,6.45,572.01,465.28,0,0,3.733,79.714,-9.594,11.664,-3.83,-3.59,-2.72,2.8,0.9,1.02,0.989,0.981,-0.081,-0.146,0.127,0.125
352.894,11111100,1,0,0,149,0,0,0,117.14,184.34,166.87,74.79,36.65,37.58,32.99,32.11,-23.05,-29.48,129,34,228,141,0,0,101.5,183.77,183.67,94.39,4.63,5.32,124.01,210.86,184.5,94.78,4.17,6.45,574.02,463.65,0,0,3.727,79.856,-9.478,11.674,-3.83,-3.59,-2.72,2.8,0.9,1.02,0.989,0.982,-0.08,-0.144,0.127,0.125
352.906,11111100,1,0,0,151,0,0,0,116.95,184.34,167.33,74.79,37.01,37.58,34.02,32.11,-25.64,-29.48,129,34,228,141,0,0,101.5,183.77,183.5,94.39,4.36,5.32,124.01,210.86,184.5,94.78,4.17,6.45,573.84,463.86,0,0,3.714,80.106,-9.586,12.001,-3.83,-3.59,-2.72,2.8,0.9,1.02,0.988,0.981,-0.081,-0.145,0.131,0.129
352.944,11111100,6,0,0,158,0,0,0,116.95,184.14,167.33,74.91,37.01,37.53,34.02,32.05,-25.64,-29.31,129,35,228,141,0,0,101.5,183.77,183.5,94.39,4.36,5.32,124.01,210.84,184.5,94.87,4.17,6.34,573.62,464.57,0,0,3.714,80.06,-9.678,12.088,-3.83,-3.59,-2.72,2.8,0.9,1.02,0.988,0.981,-0.082,-0.146,0.132,0.13
352.983,11111100,6,0,0,165,0,0,0,117.12,184.12,167.65,74.82,36.63,37.83,34.08,31.79,-28.1,-29.86,129,43,227,141,0,0,101.68,183.68,183.32,94.36,4.63,5.55,124.01,210.84,184.5,94.87,4.17,6.34,573.38,465.37,0,0,3.726,79.765,-9.615,12.294,-3.84,-3.59,-2.72,2.8,0.9,1.02,0.988,0.98,-0.081,-0.146,0.135,0.133
353.022,11111100,6,0,0,172,0,0,0,117.04,184.12,167.57,74.82,35.94,37.83,34.93,31.79,-20,-29.86,129,43,228,141,0,0,101.58,183.68,183.61,94.36,4.69,5.55,124.01,210.84,184.5,94.87,4.17,6.34,573.13,465.95,0,0,3.732,79.656,-9.641,12.129,-3.84,-3.59,-2.72,2.8,0.9,1.02,0.988,0.981,-0.082,-0.147,0.133,0.131
353.039,11111100,2,0,0,175,0,0,0,117.13,184.12,166.69,74.82,36.49,37.83,32.88,31.79,-18.26,-29.86,130,43,228,141,0,0,101.56,183.68,183.5,94.36,4.87,5.55,124,210.84,184.27,94.87,4.06,6.34,573.11,465.88,0,0,3.736,79.633,-9.599,11.607,-3.84,-3.59,-2.72,2.8,0.9,1.02,0.989,0.981,-0.081,-0.146,0.127,0.125
353.083,11111100,7,0,0,3,0,0,0,120.23,184.12,167.38,74.82,36.46,37.83,34.79,31.79,-16.88,-29.86,130,43,228,141,0,0,103,183.68,184,94.36,4.41,5.55,125.72,210.84,184.59,94.87,4.23,6.34,574.17,467.06,0,0,3.847,77.307,-8.296,12.074,-3.84,-3.59,-2.72,2.8,0.9,1.02,0.988,0.982,-0.068,-0.135,0.136,0.134
353.1,11111100,2,0,0,6,0,0,0,120.59,184.18,167.25,74.8,36.61,37.58,33.57,32.36,-16.15,-29.47,130,43,228,140,0,0,103.25,183.77,183.91,94.39,4.62,5.32,126,210.76,184.5,94.87,4.21,6.22,575.46,467.8,0,0,3.957,75.087,-7.937,11.721,-3.84,-3.59,-2.72,2.8,0.9,1.02,0.989,0.982,-0.065,-0.134,0.136,0.134
353.106,11111100,0,0,0,7,0,0,0,120.64,184.18,166.67,74.8,37.16,37.58,32.42,32.36,-9.76,-29.47,130,43,228,140,0,0,103.25,183.77,183.91,94.39,4.62,5.32,126,210.76,184.5,94.87,4.21,6.22,576.89,467.79,0,0,4.061,73.135,-7.715,11.039,-3.83,-3.59,-2.73,2.8,0.9,1.02,0.989,0.983,-0.064,-0.135,0.13,0.128
353.144,11111100,6,0,0,14,0,0,0,120.64,187.92,166.67,73.77,37.16,37.96,32.42,32.58,-9.76,-29.27,130,38,228,136,0,0,103.25,185.5,183.91,93.67,4.62,5.72,126,212.16,184.5,94.13,4.21,6.34,580.06,465.95,0,0,4.004,74.522,-6.433,10.322,-3.83,-3.59,-2.73,2.8,0.9,1.02,0.992,0.986,-0.047,-0.117,0.119,0.117
353.183,11111100,6,0,0,21,0,0,0,120.67,187.9,167.43,73.92,36.96,37.78,33.25,32.25,-11.82,-26.9,130,38,228,136,0,0,103.14,185.37,183.9,93.72,4.74,5.48,126,212.16,184.5,94.13,4.21,6.34,583.29,465.23,0,0,3.949,75.539,-6.517,11.04,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.991,0.985,-0.047,-0.116,0.127,0.125
353.222,11111100,6,0,0,28,0,0,0,120.47,187.71,167.15,73.79,36.8,37.5,32.51,32.22,-13.41,-28.19,130,38,229,136,0,0,103.14,185.63,183.9,93.72,4.74,5.48,126,212.16,184.5,94.13,4.21,6.34,586.25,464.89,0,0,3.898,76.592,-6.784,10.938,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.991,0.986,-0.05,-0.118,0.124,0.122
353.261,11111100,6,0,0,35,0,0,0,120.47,181.51,167.15,75.7,36.8,38.25,32.51,31.91,-13.41,-26.43,130,44,229,140,0,0,103.14,182.63,183.9,94.72,4.74,5.48,126,209.51,184.5,95.66,4.21,6.18,584.95,465.85,0,0,4.031,73.365,-8.903,12.056,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.987,0.979,-0.079,-0.149,0.143,0.14
353.267,11111100,0,0,0,36,0,0,0,120.47,180.46,167.15,76.18,36.8,38.21,32.51,31.6,-13.41,-28.37,130,41,229,141,0,0,103.14,182,183.9,95.19,4.74,5.67,126,208.91,184.5,95.77,4.21,6.24,582.95,467.35,0,0,4.202,70.114,-8.92,11.843,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.986,0.977,-0.083,-0.155,0.146,0.144
353.306,11111100,6,0,0,43,0,0,0,120.47,179.81,167.15,76.13,36.8,37.66,32.51,32.04,-13.41,-30.92,130,40,229,141,0,0,103.14,181.53,183.9,95.14,4.74,5.3,126,208.84,184.5,95.87,4.21,6.34,580.59,469.61,0,0,4.383,67.005,-8.773,11.399,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.986,0.977,-0.084,-0.16,0.146,0.144
353.344,11111100,6,0,0,50,0,0,0,120.47,179.89,167.15,75.72,36.8,37.72,32.51,32.08,-13.41,-31,130,40,229,140,0,0,103.14,181.62,183.9,94.98,4.74,5.5,126,208.84,184.5,95.87,4.21,6.34,576.52,472.96,0,0,4.563,64.253,-8.37,10.729,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.986,0.977,-0.082,-0.161,0.142,0.14
353.35,11111100,0,0,0,51,0,0,0,120.47,179.84,167.15,75.99,36.8,37.35,32.51,32.05,-13.41,-31.69,130,40,229,141,0,0,103.14,181.61,183.9,95.06,4.74,5.39,126,208.8,184.5,95.79,4.21,6.31,572.41,475.7,0,0,4.736,61.751,-8.062,10.459,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.986,0.977,-0.08,-0.162,0.144,0.141
353.378,11111100,4,0,0,56,0,0,0,112.85,179.98,166.31,75.91,36.84,37.93,33.22,31.69,-15.65,-32.21,129,40,226,140,0,0,99.59,181.76,183.12,94.92,5.02,5.58,122,208.88,183.73,95.7,4.06,6.3,565.62,476.24,0,0,4.589,63.606,-10.294,9.378,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.986,0.974,-0.111,-0.19,0.124,0.121
353.383,11111100,0,0,0,57,0,0,0,113.07,179.98,166.3,75.91,36.55,37.93,33.27,31.69,-13.61,-32.21,129,40,227,140,0,0,99.62,181.76,183.11,94.92,4.82,5.58,122,208.88,183.73,95.7,4.06,6.3,561.95,474.34,0,0,4.494,65.038,-10.466,9.634,-3.83,-3.6,-2.73,2.8,0.9,1.02,0.986,0.974,-0.111,-0.188,0.125,0.122
353.422,11111100,6,0,0,64,0,0,0,113.07,179.9,166.63,75.86,36.72,37.45,33.53,31.75,-16.09,-32.36,129,40,227,140,0,0,99.62,181.63,183.11,94.72,4.82,5.48,122,208.91,183.73,95.62,4.06,6.35,558.78,472.32,0,0,4.419,66.153,-10.678,10.04,-3.83,-3.6,-2.73,2.8,0.9,1.02,0.985,0.974,-0.112,-0.188,0.129,0.126
353.461,11111100,6,0,0,71,0,0,0,119.93,179.9,167.58,75.86,37.56,37.45,32.75,31.75,-13.44,-32.36,131,40,227,140,0,0,103,181.63,184,94.72,4.41,5.48,125.72,208.91,184.59,95.62,4.23,6.35,558.61,472.44,0,0,4.604,63.611,-8.444,10.89,-3.83,-3.6,-2.73,2.8,0.9,1.02,0.986,0.976,-0.084,-0.163,0.146,0.143
353.483,11111100,3,0,0,75,0,0,0,120.47,179.9,167.5,75.86,37.44,37.45,32.73,31.75,-14.04,-32.36,130,40,227,140,0,0,103.14,181.63,183.9,94.72,4.74,5.48,125.99,208.91,184.5,95.62,4.16,6.35,558.59,473.11,0,0,4.778,61.182,-7.981,10.563,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.986,0.976,-0.08,-0.162,0.146,0.144
353.494,11111100,1,0,0,77,0,0,0,120.35,179.9,167.87,75.86,38.25,37.45,31.79,31.75,-14.78,-32.36,130,40,228,140,0,0,103.25,181.63,183.91,94.72,4.62,5.48,125.99,208.91,184.5,95.62,4.16,6.35,558.53,473.78,0,0,4.942,59.021,-7.744,10.329,-3.83,-3.6,-2.73,2.8,0.9,1.02,0.986,0.976,-0.079,-0.164,0.148,0.145
353.506,11111100,1,0,0,79,0,0,0,120.54,179.9,167.48,75.86,37.27,37.45,32.81,31.75,-15.02,-32.36,130,40,228,140,0,0,103.25,181.63,183.91,94.72,4.62,5.48,125.99,208.91,184.5,95.62,4.16,6.35,561.45,476.73,0,0,5.106,57.048,-7.438,9.842,-3.83,-3.6,-2.73,2.8,0.91,1.02,0.987,0.976,-0.076,-0.165,0.145,0.142
